order_id,customer_id,order_date,status,region_code
985,313,2025-12-04 16:06:36,SHIPPED,EAST
986,171,2024-12-08 03:41:40,SHIPPED,NORTH
987,439,2023-10-03 18:14:26,RETURNED,NORTH
988,10,2025-01-06 01:40:07,DELIVERED,WEST
989,484,2023-01-28 00:22:36,DELIVERED,EAST
990,538,2023-08-16 17:00:31,DELIVERED,NORTH
991,344,2024-06-28 22:03:54,RETURNED,EAST
992,260,2023-01-22 01:35:33,CANCELLED,EAST
993,531,2025-07-14 10:55:44,DELIVERED,EAST
994,22,2024-09-29 09:47:56,CANCELLED,SOUTH
995,32,2025-12-16 21:31:51,RETURNED,EAST
996,92,2024-08-09 20:35:39,DELIVERED,EAST
997,558,2024-11-28 21:58:30,RETURNED,CENTRAL
998,358,2024-08-30 10:30:51,DELIVERED,EAST
999,43,2025-12-26 06:19:44,DELIVERED,CENTRAL
1000,466,2024-06-23 01:00:58,DELIVERED,NORTH
1001,151,2023-08-22 08:53:47,DELIVERED,EAST
1002,167,23-03-2024,PLACED,EAST
1003,42,2025-07-10 07:18:45,SHIPPED,WEST
1004,441,2023-01-01 23:55:29,PLACED,SOUTH
1005,291,2025-02-18 19:39:51,DELIVERED,CENTRAL
1006,89,2023-08-10 14:09:47,RETURNED,SOUTH
1007,83,2023-02-19 22:08:33,DELIVERED,EAST
1008,396,2023-06-02 10:52:32,CANCELLED,EAST
1009,178,2025-11-20 16:05:30,CANCELLED,CENTRAL
1010,205,2024-10-08 17:14:51,DELIVERED,EAST
1011,305,2025-09-03 01:25:25,DELIVERED,SOUTH
1012,448,2025-03-29 00:00:16,DELIVERED,EAST
1013,367,2024-10-26 08:39:44,DELIVERED,WEST
1014,,2024-10-15 20:59:01,PLACED,SOUTH
1015,310,2025-06-20 11:59:16,DELIVERED,SOUTH
1016,580,2023-03-25 03:58:03,DELIVERED,WEST
1017,7,2025-03-15 16:44:54,DELIVERED,NORTH
1018,277,2025-10-06 13:16:49,SHIPPED,CENTRAL
1019,298,2025-12-08 19:10:10,DELIVERED,NORTH
1020,599,2023-03-24 08:44:19,DELIVERED,CENTRAL
1021,508,2025-11-15 15:12:16,DELIVERED,SOUTH
1022,319,2023-01-11 00:30:11,CANCELLED,CENTRAL
1023,118,2023-08-26 17:04:36,DELIVERED,NORTH
1024,254,2025-01-05 22:23:49,PLACED,CENTRAL
1025,57,2024-04-10 21:58:05,DELIVERED,SOUTH
1026,560,2025-08-09 21:21:02,DELIVERED,CENTRAL
1027,150,2023-10-15 02:08:10,SHIPPED,SOUTH
1028,560,2025-01-16 09:05:17,DELIVERED,NORTH
1029,505,2024-03-03 11:30:15,DELIVERED,NORTH
1030,436,2024-03-16 06:44:46,DELIVERED,CENTRAL
1031,595,2025-09-29 03:24:22,DELIVERED,CENTRAL
1032,364,2024-12-27 20:50:28,CANCELLED,WEST
1033,163,2025-02-20 16:51:55,SHIPPED,CENTRAL
1034,65,2023-08-24 04:42:08,DELIVERED,CENTRAL
1035,144,19-10-2025,DELIVERED,WEST
1036,496,2025-01-02 20:12:03,DELIVERED,SOUTH
1037,520,2025-03-27 05:35:45,DELIVERED,EAST
1038,595,17-08-2025,CANCELLED,NORTH
1039,163,2025-10-30 10:43:36,SHIPPED,WEST
1040,238,2024-01-03 13:43:41,SHIPPED,SOUTH
1041,394,2024-10-14 12:49:42,RETURNED,NORTH
1042,,2023-04-24 05:13:35,DELIVERED,EAST
1043,31,2024-05-13 21:41:00,SHIPPED,WEST
1044,588,2023-11-01 00:53:38,DELIVERED,WEST
1045,231,2023-09-09 19:08:15,DELIVERED,CENTRAL
1046,197,2023-02-07 15:50:47,DELIVERED,NORTH
1047,144,2024-07-12 13:24:20,DELIVERED,CENTRAL
1048,74,2025-11-26 00:16:10,DELIVERED,CENTRAL
1049,213,2025-01-05 22:02:29,DELIVERED,EAST
1050,573,2023-04-15 07:42:28,DELIVERED,WEST
1051,583,2025-03-14 12:21:39,DELIVERED,NORTH
1052,53,2024-05-29 01:35:03,PLACED,EAST
1053,258,2024-07-09 23:40:22,PLACED,SOUTH
1054,77,2024-01-10 23:59:04,CANCELLED,CENTRAL
1055,409,2025-04-28 02:10:43,DELIVERED,NORTH
1056,270,2023-02-20 03:17:20,DELIVERED,EAST
1057,61,2025-04-29 20:53:40,CANCELLED,EAST
1058,64,2023-04-24 06:21:09,CANCELLED,CENTRAL
1059,37,2023-04-20 22:14:21,RETURNED,CENTRAL
1060,83,2025-01-13 17:53:40,RETURNED,EAST
1061,,2025-02-27 12:51:31,SHIPPED,EAST
1062,311,20-12-2023,PLACED,NORTH
1063,201,2024-08-12 08:37:27,DELIVERED,NORTH
1064,54,2024-08-09 00:04:19,DELIVERED,WEST
1065,563,2024-11-11 08:03:57,SHIPPED,CENTRAL
1066,377,2024-06-17 00:39:03,DELIVERED,NORTH
1067,95,2023-12-19 19:52:00,DELIVERED,CENTRAL
1068,16,24-01-2024,CANCELLED,NORTH
1069,450,2023-03-09 21:58:42,DELIVERED,CENTRAL
1070,251,2023-07-21 12:10:19,DELIVERED,WEST
1071,79,2025-04-24 12:35:57,SHIPPED,EAST
1072,226,2024-04-15 06:10:44,RETURNED,CENTRAL
1073,251,2024-02-20 14:26:13,DELIVERED,CENTRAL
1074,56,2024-09-30 04:59:46,DELIVERED,CENTRAL
1075,81,2023-08-02 00:37:56,CANCELLED,CENTRAL
1076,567,01-08-2024,DELIVERED,SOUTH
1077,241,06-10-2025,DELIVERED,NORTH
1078,35,02-07-2025,DELIVERED,NORTH
1079,394,2024-08-17 07:55:16,DELIVERED,NORTH
1080,389,31-10-2024,DELIVERED,EAST
1081,357,2025-08-03 15:26:44,DELIVERED,EAST
1082,269,2025-07-07 00:32:04,SHIPPED,NORTH
1083,445,2023-03-30 17:32:07,CANCELLED,CENTRAL
1084,295,2025-04-10 17:20:57,DELIVERED,CENTRAL
1085,532,2024-08-15 07:33:36,DELIVERED,SOUTH
1086,16,2025-11-26 09:07:30,RETURNED,NORTH
1087,556,2025-06-06 03:30:13,DELIVERED,CENTRAL
1088,276,11-10-2025,CANCELLED,CENTRAL
1089,315,2024-05-13 15:21:06,CANCELLED,SOUTH
1090,18,2024-12-25 14:07:30,PLACED,EAST
1091,570,2023-04-02 00:12:03,DELIVERED,NORTH
1092,565,2023-04-10 11:42:51,DELIVERED,EAST
1093,283,2025-02-07 20:17:16,SHIPPED,SOUTH
1094,51,2025-10-13 21:17:16,PLACED,CENTRAL
1095,594,2025-05-09 16:32:07,DELIVERED,NORTH
1096,266,2023-01-26 00:55:44,DELIVERED,EAST
1097,46,2024-06-27 06:51:59,SHIPPED,CENTRAL
1098,524,2023-11-13 23:14:02,DELIVERED,EAST
1099,426,24-10-2024,CANCELLED,SOUTH
1100,369,2024-09-26 00:28:14,CANCELLED,EAST
1101,302,2023-09-07 00:53:42,DELIVERED,EAST
1102,27,2023-11-25 12:31:57,CANCELLED,CENTRAL
1103,521,2024-06-18 11:12:57,RETURNED,WEST
1104,34,2023-08-22 03:11:23,DELIVERED,NORTH
1105,230,2025-06-11 08:38:50,DELIVERED,WEST
1106,125,2025-03-30 20:11:04,DELIVERED,CENTRAL
1107,538,2024-05-07 08:21:20,DELIVERED,CENTRAL
1108,250,2024-07-16 07:01:54,SHIPPED,EAST
1109,119,2024-11-22 07:04:53,DELIVERED,WEST
1110,361,2023-04-29 18:01:48,RETURNED,WEST
1111,460,2023-12-23 22:11:48,DELIVERED,SOUTH
1112,251,2024-09-25 05:04:46,DELIVERED,SOUTH
1113,294,2023-07-03 06:01:03,PLACED,WEST
1114,152,2025-09-09 18:08:49,CANCELLED,SOUTH
1115,,2023-07-07 15:20:04,DELIVERED,CENTRAL
1116,482,16-07-2023,CANCELLED,WEST
1117,171,2023-07-25 15:24:01,DELIVERED,CENTRAL
1118,433,2024-09-16 23:29:01,DELIVERED,SOUTH
1119,122,2024-06-06 22:52:00,DELIVERED,CENTRAL
1120,47,2024-07-05 09:46:46,RETURNED,WEST
1121,447,2025-01-11 03:48:09,DELIVERED,SOUTH
1122,522,2023-01-13 02:11:56,DELIVERED,EAST
1123,465,2024-11-12 07:42:36,SHIPPED,CENTRAL
1124,100,2025-02-05 07:18:48,DELIVERED,CENTRAL
1125,538,2024-10-24 20:08:19,DELIVERED,WEST
1126,183,2023-03-07 03:25:43,CANCELLED,SOUTH
1127,285,2025-08-14 02:39:51,DELIVERED,EAST
1128,122,2025-01-25 23:05:41,DELIVERED,SOUTH
1129,266,2023-06-14 20:25:11,RETURNED,EAST
1130,212,2025-03-01 05:38:32,DELIVERED,NORTH
1131,41,18-04-2025,DELIVERED,SOUTH
1132,27,2024-03-13 19:39:51,RETURNED,CENTRAL
1133,456,2024-12-06 00:43:52,DELIVERED,NORTH
1134,123,2024-11-02 12:02:33,DELIVERED,NORTH
1135,286,2023-06-30 22:02:30,RETURNED,NORTH
1136,228,2024-05-23 03:45:28,SHIPPED,EAST
1137,526,2023-04-26 02:13:10,DELIVERED,EAST
1138,40,2025-03-20 19:21:12,DELIVERED,CENTRAL
1139,37,2025-09-01 10:52:54,PLACED,SOUTH
1140,226,2024-02-17 02:34:50,DELIVERED,WEST
1141,509,2023-11-05 11:20:12,DELIVERED,NORTH
1142,,2023-04-15 11:40:54,DELIVERED,CENTRAL
1143,,2025-12-04 17:48:55,DELIVERED,WEST
1144,241,2025-01-22 05:31:01,DELIVERED,SOUTH
1145,238,2025-11-03 15:56:34,DELIVERED,WEST
1146,557,2023-05-30 23:01:11,SHIPPED,EAST
1147,458,2025-10-26 00:44:24,DELIVERED,SOUTH
1148,327,2024-06-23 22:40:06,DELIVERED,SOUTH
1149,496,29-01-2025,DELIVERED,SOUTH
1150,275,2024-09-27 08:50:32,PLACED,EAST
1151,326,2024-11-17 13:08:52,DELIVERED,EAST
1152,275,2023-12-07 02:58:49,DELIVERED,NORTH
1153,420,2023-09-16 16:52:48,DELIVERED,NORTH
1154,338,2025-04-18 11:59:02,PLACED,NORTH
1155,93,01-06-2024,RETURNED,CENTRAL
1156,51,2024-07-16 11:58:57,DELIVERED,SOUTH
1157,406,2023-12-23 06:12:31,DELIVERED,SOUTH
1158,340,08-05-2025,DELIVERED,NORTH
1159,21,2025-03-28 23:24:27,SHIPPED,WEST
1160,44,13-04-2024,PLACED,SOUTH
1161,127,2024-08-09 23:31:12,DELIVERED,SOUTH
1162,277,29-04-2023,PLACED,WEST
1163,555,2023-08-24 21:17:14,PLACED,CENTRAL
1164,199,2024-04-29 23:16:32,DELIVERED,WEST
1165,24,2024-12-13 21:14:32,SHIPPED,EAST
1166,591,2024-03-28 10:09:50,DELIVERED,SOUTH
1167,575,2024-03-17 20:03:26,RETURNED,CENTRAL
1168,,2025-02-11 02:48:13,DELIVERED,EAST
1169,111,2025-06-16 16:54:31,RETURNED,WEST
1170,458,2025-05-24 19:52:32,SHIPPED,EAST
1171,86,2023-09-20 22:18:37,SHIPPED,WEST
1172,86,2025-08-15 16:21:21,CANCELLED,CENTRAL
1173,581,2023-04-02 13:10:47,DELIVERED,EAST
1174,346,2023-02-26 17:10:50,DELIVERED,CENTRAL
1175,6,2023-11-22 00:26:33,DELIVERED,WEST
1176,321,2024-01-02 04:59:58,DELIVERED,WEST
1177,84,2024-10-23 07:19:18,DELIVERED,WEST
1178,14,2023-07-08 17:00:59,SHIPPED,WEST
1179,,2024-10-20 22:39:34,DELIVERED,CENTRAL
1180,561,2023-01-15 09:10:58,DELIVERED,WEST
1181,278,2025-08-13 12:36:29,CANCELLED,CENTRAL
1182,145,2025-11-30 03:32:28,SHIPPED,CENTRAL
1183,381,2024-01-26 06:52:56,DELIVERED,SOUTH
1184,139,2025-01-06 03:10:11,PLACED,WEST
1185,482,2023-01-09 16:52:25,DELIVERED,SOUTH
1186,97,2024-05-29 05:53:03,PLACED,CENTRAL
1187,161,2025-09-15 12:36:22,DELIVERED,SOUTH
1188,15,2024-03-02 13:06:26,DELIVERED,WEST
1189,314,2024-09-18 10:56:02,RETURNED,CENTRAL
1190,208,2023-08-25 18:41:48,SHIPPED,SOUTH
1191,270,2023-07-16 19:52:14,DELIVERED,CENTRAL
1192,393,2025-07-08 21:41:48,DELIVERED,CENTRAL
1193,485,2023-01-05 03:34:26,DELIVERED,SOUTH
1194,151,08-01-2025,CANCELLED,EAST
1195,54,2024-11-14 00:47:41,DELIVERED,WEST
1196,513,2024-01-10 00:39:50,DELIVERED,WEST
1197,486,2025-03-21 21:02:15,DELIVERED,NORTH
1198,220,2025-09-11 12:39:13,CANCELLED,SOUTH
1199,574,2025-12-15 19:11:49,DELIVERED,NORTH
1200,446,2023-10-04 12:47:01,PLACED,EAST
1201,355,2023-11-29 02:17:40,DELIVERED,SOUTH
1202,184,2023-01-17 13:53:48,SHIPPED,EAST
1203,6,2024-05-25 05:33:40,PLACED,EAST
1204,515,2025-07-31 14:11:23,DELIVERED,EAST
1205,,2025-12-16 10:05:05,DELIVERED,EAST
1206,586,2025-01-01 09:02:32,RETURNED,WEST
1207,485,02-10-2025,DELIVERED,NORTH
1208,30,2023-08-26 23:24:08,DELIVERED,SOUTH
1209,135,2023-07-05 12:33:09,PLACED,NORTH
1210,558,2023-10-29 15:38:37,DELIVERED,NORTH
1211,325,2023-09-20 20:44:17,RETURNED,CENTRAL
1212,376,29-10-2025,DELIVERED,NORTH
1213,514,19-02-2024,PLACED,WEST
1214,204,2024-09-27 18:00:08,SHIPPED,NORTH
1215,575,2024-06-14 10:16:17,DELIVERED,NORTH
1216,475,2023-05-21 16:23:08,SHIPPED,NORTH
1217,21,2023-01-17 05:10:59,SHIPPED,EAST
1218,253,2025-11-23 17:26:28,DELIVERED,SOUTH
1219,136,2024-08-12 05:43:07,DELIVERED,SOUTH
1220,579,2023-12-18 00:24:48,CANCELLED,EAST
1221,182,2024-02-07 21:25:16,DELIVERED,EAST
1222,364,2024-06-25 22:24:48,DELIVERED,CENTRAL
1223,,2025-06-28 02:41:39,DELIVERED,CENTRAL
1224,445,2025-11-25 11:27:53,DELIVERED,SOUTH
1225,516,2024-02-22 19:11:13,PLACED,SOUTH
1226,479,2023-06-29 02:37:40,DELIVERED,SOUTH
1227,479,2024-08-01 07:42:24,DELIVERED,CENTRAL
1228,331,2025-09-04 20:25:12,DELIVERED,NORTH
1229,487,2025-10-03 10:45:57,RETURNED,SOUTH
1230,314,2025-04-29 09:21:55,SHIPPED,NORTH
1231,468,2025-12-14 20:46:42,DELIVERED,WEST
1232,250,2024-08-02 18:27:19,DELIVERED,WEST
1233,,2023-12-30 23:27:02,DELIVERED,CENTRAL
1234,437,2025-06-16 02:18:46,DELIVERED,NORTH
1235,171,2025-07-16 04:13:25,RETURNED,CENTRAL
1236,582,2023-07-21 18:40:51,DELIVERED,NORTH
1237,317,2023-08-08 18:02:46,CANCELLED,WEST
1238,,2023-08-18 02:51:48,SHIPPED,SOUTH
1239,83,2023-11-12 20:23:34,DELIVERED,SOUTH
1240,569,2024-08-04 09:20:33,PLACED,SOUTH
1241,483,2024-09-04 03:08:52,DELIVERED,WEST
1242,475,2023-05-29 20:36:35,DELIVERED,EAST
1243,137,2024-05-23 03:36:47,CANCELLED,WEST
1244,547,28-01-2025,DELIVERED,CENTRAL
1245,183,2024-07-27 10:15:34,DELIVERED,CENTRAL
1246,408,2025-09-29 20:51:54,SHIPPED,WEST
1247,217,2023-05-25 05:42:43,DELIVERED,SOUTH
1248,292,2025-11-14 23:59:58,CANCELLED,NORTH
1249,432,2024-09-10 14:34:25,DELIVERED,NORTH
1250,85,2023-06-07 12:39:21,DELIVERED,WEST
1251,13,2023-07-19 23:45:24,DELIVERED,WEST
1252,12,2025-11-07 02:40:40,DELIVERED,NORTH
1253,265,2023-06-30 03:14:35,DELIVERED,WEST
1254,485,2025-04-11 03:08:47,RETURNED,NORTH
1255,435,2024-08-18 16:51:56,CANCELLED,NORTH
1256,346,2025-07-05 18:29:57,DELIVERED,CENTRAL
1257,466,2024-12-22 23:37:37,DELIVERED,NORTH
1258,472,2025-07-20 00:34:32,DELIVERED,EAST
1259,304,2023-02-06 13:16:29,DELIVERED,SOUTH
1260,,2024-05-19 07:10:43,DELIVERED,NORTH
1261,366,2025-04-05 07:07:35,DELIVERED,SOUTH
1262,548,2023-08-13 16:43:51,DELIVERED,WEST
1263,354,2025-12-06 07:28:55,DELIVERED,CENTRAL
1264,42,2024-08-02 02:49:02,PLACED,CENTRAL
1265,104,2023-05-03 08:34:01,DELIVERED,EAST
1266,23,2024-02-04 00:21:37,DELIVERED,NORTH
1267,444,2023-10-25 16:59:33,DELIVERED,EAST
1268,553,2024-01-14 15:44:53,DELIVERED,NORTH
1269,485,2024-11-09 18:30:50,DELIVERED,SOUTH
1270,47,09-10-2023,DELIVERED,EAST
1271,,2024-10-05 15:08:58,DELIVERED,EAST
1272,326,2023-12-16 06:04:30,PLACED,EAST
1273,295,2025-08-04 12:57:09,CANCELLED,CENTRAL
1274,337,2025-01-08 19:45:38,RETURNED,NORTH
1275,328,2024-11-21 07:48:05,SHIPPED,WEST
1276,175,2024-02-02 04:54:39,DELIVERED,CENTRAL
1277,499,2024-06-20 09:41:13,PLACED,CENTRAL
1278,299,2024-12-02 09:06:34,DELIVERED,NORTH
1279,599,2024-06-30 05:34:53,DELIVERED,WEST
1280,24,2024-03-17 00:05:59,DELIVERED,WEST
1281,385,2023-07-24 14:02:04,DELIVERED,NORTH
1282,224,2023-06-21 20:41:18,DELIVERED,SOUTH
1283,411,2024-06-30 20:25:44,DELIVERED,WEST
1284,286,2024-07-18 04:08:00,DELIVERED,EAST
1285,546,2024-09-19 12:56:34,DELIVERED,WEST
1286,461,2023-10-03 22:24:02,DELIVERED,NORTH
1287,343,2025-10-16 08:33:33,SHIPPED,NORTH
1288,429,2024-09-29 08:51:42,SHIPPED,NORTH
1289,142,2025-02-20 22:40:03,RETURNED,CENTRAL
1290,419,2024-05-19 21:38:07,DELIVERED,SOUTH
1291,484,2024-07-29 05:37:56,PLACED,CENTRAL
1292,399,2023-10-27 20:44:19,CANCELLED,SOUTH
1293,246,07-11-2023,DELIVERED,EAST
1294,32,2024-12-17 10:01:16,DELIVERED,CENTRAL
1295,248,2024-12-17 18:28:15,DELIVERED,NORTH
1296,340,05-09-2023,SHIPPED,NORTH
1297,34,2024-09-23 05:42:11,CANCELLED,WEST
1298,73,2024-02-08 22:35:34,CANCELLED,CENTRAL
1299,547,2024-11-12 05:15:08,DELIVERED,NORTH
1300,408,2023-03-03 23:49:14,DELIVERED,CENTRAL
1301,451,2023-07-12 17:10:28,SHIPPED,EAST
1302,594,2023-06-23 15:35:58,DELIVERED,EAST
1303,348,2024-01-13 14:15:24,DELIVERED,SOUTH
1304,338,2023-04-26 01:30:47,DELIVERED,WEST
1305,267,2025-12-06 15:01:08,DELIVERED,WEST
1306,582,2023-02-25 12:39:24,DELIVERED,SOUTH
1307,27,2024-07-30 02:19:54,DELIVERED,EAST
1308,163,2024-04-18 09:34:53,DELIVERED,WEST
1309,159,2025-12-15 18:33:16,SHIPPED,CENTRAL
1310,394,2023-12-21 01:24:00,PLACED,SOUTH
1311,152,2024-02-07 23:55:20,DELIVERED,CENTRAL
1312,530,2025-08-18 17:51:34,RETURNED,EAST
1313,514,2024-08-04 13:14:55,DELIVERED,WEST
1314,538,2025-01-21 20:46:08,CANCELLED,NORTH
1315,67,2024-04-25 11:50:55,SHIPPED,SOUTH
1316,123,2024-07-07 19:20:16,DELIVERED,CENTRAL
1317,13,2025-03-25 04:32:51,CANCELLED,SOUTH
1318,34,03-06-2023,RETURNED,CENTRAL
1319,567,2025-04-15 07:59:36,CANCELLED,NORTH
1320,536,2024-02-02 19:03:31,DELIVERED,SOUTH
1321,251,2024-12-09 11:22:29,SHIPPED,CENTRAL
1322,285,2023-10-23 04:14:29,DELIVERED,NORTH
1323,136,2023-04-05 13:12:57,SHIPPED,SOUTH
1324,596,2023-06-02 15:46:47,DELIVERED,NORTH
1325,75,2023-06-30 19:56:41,DELIVERED,WEST
1326,556,18-07-2025,DELIVERED,CENTRAL
1327,441,2023-06-23 05:54:44,DELIVERED,WEST
1328,200,2025-09-13 08:00:04,DELIVERED,WEST
1329,258,2025-07-23 04:06:27,DELIVERED,SOUTH
1330,495,2025-09-29 09:46:07,DELIVERED,CENTRAL
1331,282,2025-02-20 11:31:16,DELIVERED,WEST
1332,187,2024-05-10 20:55:11,CANCELLED,CENTRAL
1333,168,2024-11-02 02:41:00,DELIVERED,NORTH
1334,454,2025-12-03 03:41:06,DELIVERED,SOUTH
1335,112,2023-11-28 05:17:07,DELIVERED,EAST
1336,544,2025-11-29 17:11:35,DELIVERED,CENTRAL
1337,159,2023-10-26 02:42:07,DELIVERED,SOUTH
1338,161,2025-03-13 07:15:32,RETURNED,CENTRAL
1339,276,2024-02-13 07:57:36,DELIVERED,EAST
1340,314,2024-07-03 19:35:59,CANCELLED,EAST
1341,436,09-10-2024,PLACED,WEST
1342,419,06-08-2023,RETURNED,EAST
1343,208,02-02-2024,DELIVERED,EAST
1344,438,2024-05-20 22:25:18,DELIVERED,SOUTH
1345,516,2024-03-01 14:04:54,SHIPPED,SOUTH
1346,492,2025-07-10 02:24:55,DELIVERED,NORTH
1347,400,2025-01-26 14:13:03,SHIPPED,CENTRAL
1348,61,2025-09-20 15:05:06,DELIVERED,CENTRAL
1349,292,2023-07-28 14:29:51,CANCELLED,NORTH
1350,424,2023-08-22 16:02:53,DELIVERED,CENTRAL
1351,91,2024-05-24 06:50:23,DELIVERED,EAST
1352,299,2023-08-07 05:00:37,DELIVERED,NORTH
1353,322,2024-07-15 03:36:57,RETURNED,WEST
1354,220,2024-12-28 12:28:25,SHIPPED,EAST
1355,266,2023-02-05 22:39:31,SHIPPED,WEST
1356,499,2025-03-31 20:04:56,PLACED,CENTRAL
1357,580,2023-02-19 20:10:43,RETURNED,EAST
1358,504,2024-06-02 11:11:51,DELIVERED,NORTH
1359,572,2025-04-06 01:32:26,SHIPPED,CENTRAL
1360,90,2024-12-28 16:57:44,DELIVERED,SOUTH
1361,442,2024-12-24 11:07:11,DELIVERED,SOUTH
1362,75,2025-06-12 13:53:47,DELIVERED,CENTRAL
1363,443,2024-09-15 15:44:23,DELIVERED,NORTH
1364,,2023-12-16 21:10:50,DELIVERED,SOUTH
1365,229,2024-05-22 09:14:57,DELIVERED,SOUTH
1366,589,2025-06-15 02:45:12,SHIPPED,SOUTH
1367,186,2025-04-08 15:24:55,DELIVERED,NORTH
1368,554,2023-04-18 14:27:23,DELIVERED,EAST
1369,214,2023-09-11 15:51:06,DELIVERED,EAST
1370,223,2023-02-12 09:41:06,SHIPPED,WEST
1371,,2023-11-21 00:35:17,DELIVERED,WEST
1372,204,2024-08-14 02:15:01,DELIVERED,NORTH
1373,180,2025-06-17 08:43:06,DELIVERED,NORTH
1374,215,2025-01-29 19:17:01,DELIVERED,EAST
1375,325,2023-11-23 17:34:33,RETURNED,CENTRAL
1376,262,2024-12-10 20:28:14,PLACED,WEST
1377,410,2023-06-05 10:43:54,DELIVERED,EAST
1378,445,2025-10-09 20:23:25,DELIVERED,NORTH
1379,400,2023-01-25 14:55:54,RETURNED,EAST
1380,,2024-01-22 19:19:22,SHIPPED,NORTH
1381,160,2024-12-30 19:53:13,DELIVERED,NORTH
1382,215,2025-10-23 18:05:01,DELIVERED,CENTRAL
1383,162,2023-09-29 06:57:25,RETURNED,SOUTH
1384,186,2023-06-19 22:24:48,DELIVERED,NORTH
1385,314,2024-08-02 17:18:44,RETURNED,EAST
1386,30,30-05-2024,PLACED,WEST
1387,148,2023-03-14 05:37:30,DELIVERED,CENTRAL
1388,174,2023-01-24 04:56:46,DELIVERED,SOUTH
1389,68,2025-01-08 22:59:06,DELIVERED,WEST
1390,550,2025-07-26 03:34:35,CANCELLED,NORTH
1391,481,2024-02-04 00:29:43,SHIPPED,CENTRAL
1392,99,2025-06-06 09:21:12,SHIPPED,SOUTH
1393,147,2023-05-08 16:13:38,DELIVERED,WEST
1394,108,2024-01-25 09:40:52,SHIPPED,EAST
1395,474,2025-03-18 15:54:28,DELIVERED,EAST
1396,135,2024-08-05 04:27:51,DELIVERED,CENTRAL
1397,36,2024-08-21 02:57:33,DELIVERED,SOUTH
1398,15,2023-02-22 23:51:48,CANCELLED,SOUTH
1399,,2025-01-16 20:38:32,DELIVERED,EAST
1400,592,2023-11-30 17:40:25,DELIVERED,EAST
1401,121,2025-10-15 05:20:19,DELIVERED,EAST
1402,191,2025-01-27 01:55:00,DELIVERED,WEST
1403,351,2024-02-13 08:15:21,PLACED,EAST
1404,27,2023-07-16 02:07:38,PLACED,WEST
1405,124,2024-04-04 08:59:45,SHIPPED,EAST
1406,447,2023-05-09 21:14:34,RETURNED,CENTRAL
1407,524,2025-11-23 05:39:05,SHIPPED,NORTH
1408,363,2023-08-24 18:26:24,DELIVERED,CENTRAL
1409,546,2023-12-24 22:48:44,DELIVERED,CENTRAL
1410,163,2023-09-15 07:20:22,DELIVERED,CENTRAL
1411,156,2025-08-05 01:58:45,DELIVERED,SOUTH
1412,411,2025-03-21 12:11:46,RETURNED,WEST
1413,140,2024-04-11 00:33:27,PLACED,EAST
1414,320,10-08-2025,DELIVERED,NORTH
1415,421,2025-01-17 02:26:56,CANCELLED,SOUTH
1416,164,2024-08-30 09:31:26,DELIVERED,SOUTH
1417,73,2024-03-05 02:08:55,SHIPPED,WEST
1418,600,2023-08-24 21:14:12,SHIPPED,SOUTH
1419,,2023-07-02 04:57:47,DELIVERED,CENTRAL
1420,483,2024-11-11 19:57:50,DELIVERED,NORTH
1421,466,2024-06-14 07:27:50,CANCELLED,NORTH
1422,262,2024-12-25 17:20:17,DELIVERED,SOUTH
1423,499,2023-12-15 22:56:26,DELIVERED,NORTH
1424,372,2025-10-29 21:39:51,DELIVERED,WEST
1425,108,2024-03-11 06:44:45,CANCELLED,EAST
1426,521,2025-11-02 02:45:36,CANCELLED,EAST
1427,104,2025-01-24 06:34:11,SHIPPED,WEST
1428,445,2023-06-11 12:06:46,RETURNED,WEST
1429,580,17-03-2025,CANCELLED,WEST
1430,111,2025-09-25 08:45:50,RETURNED,CENTRAL
1431,245,2025-11-10 20:41:44,DELIVERED,CENTRAL
1432,404,2023-03-03 22:16:19,DELIVERED,WEST
1433,588,2023-02-27 21:45:31,RETURNED,WEST
1434,27,2023-10-08 18:23:22,PLACED,EAST
1435,423,2024-12-10 08:08:44,CANCELLED,EAST
1436,353,2024-01-22 08:14:54,DELIVERED,NORTH
1437,270,2023-09-07 11:18:28,SHIPPED,CENTRAL
1438,411,2023-09-25 06:47:15,CANCELLED,NORTH
1439,552,2023-12-20 12:27:32,DELIVERED,EAST
1440,93,2024-05-01 02:39:54,DELIVERED,SOUTH
1441,208,2025-01-24 02:32:18,DELIVERED,WEST
1442,164,2024-05-16 09:21:24,PLACED,SOUTH
1443,519,2025-05-20 16:24:22,DELIVERED,CENTRAL
1444,408,2023-04-28 23:04:30,SHIPPED,NORTH
1445,415,2023-08-15 10:31:46,DELIVERED,CENTRAL
1446,137,2023-06-10 23:27:29,CANCELLED,EAST
1447,85,2023-12-16 06:04:41,DELIVERED,NORTH
1448,159,2024-03-01 07:34:03,PLACED,SOUTH
1449,225,2023-12-17 19:39:05,DELIVERED,SOUTH
1450,304,2023-02-02 06:30:32,CANCELLED,WEST
1451,425,2025-06-01 11:46:12,SHIPPED,SOUTH
1452,595,2025-06-12 22:35:12,CANCELLED,WEST
1453,373,2024-02-14 10:07:47,DELIVERED,EAST
1454,241,2024-07-08 16:41:24,PLACED,SOUTH
1455,253,2025-06-18 09:08:10,SHIPPED,CENTRAL
1456,549,2025-07-27 10:10:00,SHIPPED,EAST
1457,568,2023-12-14 21:58:32,DELIVERED,CENTRAL
