product_id,category,price,old_name,base_price,user_id,region,priority,status,amount
P007839,Beauty,79.64,Member,79.64,U01050,South,High,Refunded,3661.75
P001195,Electronics,156.62,Dark,156.62,U00461,West,Medium,Completed,377.9
P000063,Sports,144.69,Machine,144.69,U00336,West,High,Completed,1491.1
P006125,Books,18.41,Garden,18.41,U00953,South,Medium,Completed,458.65
P006202,Beauty,41.43,Your,41.43,U00207,West,Low,Completed,1079.93
P004417,Home & Kitchen,61.76,Doctor,61.76,U01409,North,Medium,Completed,420.77
P004922,Clothing,36.73,Watch,36.73,U01796,North,High,Completed,1968.44
P001946,Electronics,47.8,Check,47.8,U00703,North,High,Completed,1972.5
P000432,Beauty,224.02,Wide,224.02,U00441,West,Low,Cancelled,1913.61
P001725,Books,54.6,Police,54.6,U00771,North,Low,Completed,699.72
P007976,Electronics,134.34,Actually,134.34,U02571,West,Medium,Pending,679.12
P006313,Home & Kitchen,32.05,Energy,32.05,U01520,North,High,Completed,1256.83
P002763,Electronics,59.34,Myself,59.34,U00230,West,High,Completed,225.52
P000447,Beauty,37.97,International,37.97,U02370,South,High,Completed,396.15
P007133,Groceries,36.85,Report,36.85,U01520,East,Medium,Pending,1801.26
P002925,Electronics,59.01,Security,59.01,U00543,East,Low,Completed,611.41
P006321,Beauty,53.41,Identify,53.41,U02479,West,Medium,Completed,645.01
P007633,Beauty,43.32,Of,43.32,U00055,East,Medium,Pending,792.95
P005833,Electronics,176.23,Morning,176.23,U02760,South,Medium,Completed,1581.52
P004249,Books,145.7,Eight,145.7,U00921,East,Low,Pending,1047.27
P005442,Groceries,16.83,After,16.83,U01238,North,Low,Completed,1082.13
P005734,Groceries,56.03,Father,56.03,U02317,West,High,Completed,1198.38
P000508,Clothing,20.07,Population,20.07,U01014,West,Medium,Completed,954.45
P000161,Sports,45.09,Pattern,45.09,U01355,East,High,Completed,853.82
P003881,Beauty,98.84,True,98.84,U00949,South,Low,Cancelled,470.66
P007728,Sports,100.87,Attack,100.87,U01072,West,Low,Completed,1127.81
P005321,Groceries,126.08,Thing,126.08,U00762,West,Low,Completed,1029.08
P003914,Electronics,60.3,Every,60.3,,East,Medium,Completed,1128.97
P007756,Beauty,54.19,Realize,54.19,U00113,North,Low,Completed,584.72
P006171,Clothing,16.08,Doctor,16.08,U02534,South,Low,Completed,574.99
P003544,Sports,103.19,Some,103.19,U00638,East,High,Pending,278.7
P005155,Beauty,55.06,Service,55.06,U02084,West,Medium,Completed,1320.43
P001763,Home & Kitchen,9.45,Sign,9.45,U01694,West,Medium,Refunded,682.6
P006033,Home & Kitchen,149.26,Matter,149.26,U00470,West,High,Completed,1732.96
P002079,Sports,160.27,Only,160.27,U00771,North,High,Completed,1172.46
P006565,Home & Kitchen,74.71,Very,74.71,U01649,North,Low,Pending,747.96
P001047,Groceries,99.1,Rock,99.1,U00927,South,Medium,Cancelled,162.88
P001090,Sports,93.8,Nearly,93.8,U01658,North,Low,Completed,642.18
P003406,Electronics,118.38,Peace,118.38,,North,High,Completed,228.99
P000209,Groceries,62.61,Long,62.61,U02405,West,Low,Completed,562.86
P002349,Home & Kitchen,34.33,Letter,34.33,U01696,West,Medium,Completed,1684.63
P000896,Sports,12.23,Join,12.23,U01836,North,Medium,Completed,379.62
P005324,Clothing,107.71,Choose,107.71,U00775,East,Medium,Completed,797.35
P007024,Home & Kitchen,88.59,Than,88.59,,North,Low,Completed,992.01
P007531,Sports,82.72,Item,82.72,U02089,East,High,Pending,994.23
P002064,Home & Kitchen,206.89,Right,206.89,U02510,North,Medium,Completed,140.03
P000798,Beauty,157.4,Baby,157.4,U00051,West,Low,Completed,161.23
P001353,Sports,99.35,Management,99.35,U01504,North,Low,Completed,476.17
P006775,Clothing,92.46,Teacher,92.46,U01912,South,Low,Refunded,1413.68
P004393,Clothing,48.48,Bed,48.48,U02570,North,Low,Completed,1448.99
P006216,Electronics,236.29,Very,236.29,U00802,West,High,Completed,860.48
P001942,Sports,94.83,Pick,94.83,U00132,South,Low,Refunded,1686.37
P004150,Home & Kitchen,82.35,Street,82.35,U01277,West,High,Completed,999.99
P005843,Books,27.47,Sometimes,27.47,U00199,West,Medium,Completed,609.88
P005567,Beauty,54.39,Sea,54.39,U02419,South,High,Refunded,1393.8
P005177,Books,60.73,Fear,60.73,,South,Medium,Pending,383.3
P001343,Books,46.66,Structure,46.66,,West,Low,Completed,1083.07
P002422,Clothing,149.76,Ground,149.76,U00431,East,High,Pending,489.32
P001160,Home & Kitchen,49.2,Better,49.2,U01512,North,High,Completed,1525.76
P003397,Home & Kitchen,101.38,Experience,101.38,U02821,East,High,Completed,1209.0
P002799,Books,66.53,Subject,66.53,U01644,East,Low,Refunded,1891.27
P001435,Groceries,14.46,Thank,14.46,U02143,West,Medium,Completed,926.65
P005124,Clothing,112.79,Drive,112.79,U02265,East,Medium,Refunded,1724.53
P006636,Home & Kitchen,60.09,Easy,60.09,U02797,North,Low,Completed,675.82
P002728,Home & Kitchen,39.01,Go,39.01,U00041,East,Medium,Completed,602.06
P004517,Books,147.72,Style,147.72,U02033,North,Low,Pending,859.99
P003575,Clothing,24.97,Whom,24.97,U00442,West,Low,Completed,771.99
P006379,Books,58.75,Anything,58.75,U00138,West,Medium,Completed,3639.83
P001287,Home & Kitchen,109.54,Bit,109.54,U00637,West,High,Cancelled,1231.53
P005556,Home & Kitchen,138.16,Sea,138.16,U01886,East,High,Completed,748.59
P000474,Sports,70.43,Remain,70.43,,East,Medium,Completed,348.66
P002168,Beauty,43.68,Coach,43.68,U02000,North,Medium,Completed,1343.42
P000613,Books,42.99,Such,42.99,U00257,North,High,Completed,1049.59
P003868,Clothing,255.77,Among,255.77,U02103,East,Low,Completed,399.56
P000050,Groceries,32.94,Great,32.94,U00448,South,Low,Completed,1290.4
P003609,Books,161.18,Likely,161.18,U01054,West,Low,Cancelled,989.95
P000462,Books,55.83,Necessary,55.83,U00324,East,Medium,Completed,618.81
P003586,Home & Kitchen,62.82,Small,62.82,U01371,South,Low,Cancelled,2770.42
P003365,Electronics,54.29,Stuff,54.29,U02664,North,High,Pending,771.67
P000742,Home & Kitchen,33.71,Smile,33.71,U02169,East,High,Refunded,1334.6
P004680,Groceries,161.28,Talk,161.28,U00736,East,Low,Cancelled,541.08
P001912,Sports,35.44,Benefit,35.44,U02003,South,High,Completed,506.78
P007266,Groceries,59.77,Practice,59.77,U01421,East,High,Completed,879.17
P005071,Clothing,76.02,Activity,76.02,U00401,West,Medium,Completed,743.39
P007290,Sports,64.53,Here,64.53,U01461,West,Low,Completed,3369.38
P002244,Groceries,128.14,Away,128.14,U02898,North,Low,Completed,417.76
P000560,Sports,56.99,Color,56.99,U00591,West,Low,Completed,191.31
P001457,Clothing,95.63,Within,95.63,U01209,South,High,Refunded,1521.59
P004746,Electronics,59.98,Product,59.98,U01548,South,Low,Completed,958.4
P004555,Clothing,200.75,Possible,200.75,U02355,East,Medium,Completed,531.23
P005329,Beauty,147.8,Individual,147.8,U01777,North,Medium,Completed,587.67
P007393,Electronics,31.22,Each,31.22,U00867,North,High,Refunded,459.57
P006639,Home & Kitchen,105.58,Life,105.58,,South,Low,Refunded,726.59
P004514,Groceries,66.87,Soldier,66.87,,North,Medium,Pending,1045.54
P000258,Clothing,111.09,Sign,111.09,U01486,North,High,Completed,725.45
P004126,Sports,49.62,Charge,49.62,U02240,South,Low,Completed,650.69
P007561,Electronics,100.74,Where,100.74,U01984,West,Low,Pending,410.23
P006734,Home & Kitchen,148.42,Sense,148.42,U02190,East,Medium,Pending,271.33
P003176,Electronics,33.66,Answer,33.66,U00937,North,Medium,Completed,527.78
P006838,Groceries,108.0,Business,108.0,U01640,South,Medium,Completed,312.91
P007406,Electronics,25.42,Manager,25.42,U01104,East,Low,Completed,809.43
P000003,Sports,190.99,Ago,190.99,U00357,West,Low,Completed,1276.4
P002497,Sports,16.07,Bank,16.07,U00109,West,Low,Pending,505.41
P004584,Electronics,47.94,Word,47.94,U00627,North,High,Completed,1043.8
P007815,Electronics,104.53,Continue,104.53,U01750,North,Medium,Completed,295.63
P007161,Clothing,118.16,Left,118.16,U01727,North,Medium,Completed,1384.9
P000509,Clothing,101.54,Surface,101.54,U02970,North,Low,Pending,585.7
P007970,Electronics,26.39,Say,26.39,U02166,East,Medium,Completed,410.48
P007962,Beauty,131.62,Hand,131.62,U02242,East,Low,Completed,2244.5
P003276,Beauty,59.7,Past,59.7,U01298,West,High,Completed,224.44
P006454,Clothing,75.2,Bring,75.2,U00598,North,Low,Refunded,535.55
P002390,Electronics,56.26,Point,56.26,U00889,North,Medium,Completed,1343.01
P002395,Beauty,127.56,Little,127.56,U02939,East,Medium,Completed,989.68
P003147,Groceries,57.24,Lot,57.24,U02566,West,Medium,Completed,1329.82
P000577,Books,8.39,They,8.39,U01560,South,Low,Completed,741.24
P000169,Home & Kitchen,149.89,Mr,149.89,U01961,West,Medium,Completed,1183.28
P003998,Books,20.53,Thousand,20.53,U00461,South,Medium,Completed,325.78
P002386,Clothing,85.25,Owner,85.25,,North,Low,Refunded,363.81
P006983,Home & Kitchen,42.4,Power,42.4,U01073,North,High,Completed,1084.15
P007580,Sports,40.96,Buy,40.96,U01352,South,Low,Completed,1149.21
P002172,Sports,94.47,Garden,94.47,U00630,West,Low,Cancelled,311.29
P002900,Home & Kitchen,187.08,Score,187.08,U01003,East,Medium,Completed,568.15
P007916,Books,156.0,Start,156.0,U02777,South,High,Completed,1166.09
P002007,Beauty,64.35,Where,64.35,U02816,South,High,Cancelled,517.86
P001111,Electronics,82.46,Family,82.46,U02246,East,Low,Completed,768.32
P003064,Electronics,74.53,Allow,74.53,U02998,East,Low,Cancelled,1496.64
P005465,Beauty,37.09,Talk,37.09,U01386,South,Low,Completed,1365.36
P002118,Sports,57.79,Family,57.79,U02208,North,Low,Refunded,703.09
P007273,Clothing,63.25,Our,63.25,U02838,East,Medium,Cancelled,174.07
P001170,Books,152.92,Material,152.92,U01325,South,High,Completed,2236.06
P004456,Clothing,46.95,Meeting,46.95,U00857,East,High,Completed,903.92
P003551,Sports,92.59,Activity,92.59,U01357,East,Low,Completed,814.35
P000877,Electronics,98.09,Bank,98.09,U00040,South,High,Completed,355.54
P005379,Groceries,27.04,Table,27.04,U00481,East,Low,Refunded,836.24
P000467,Groceries,55.04,Relationship,55.04,U02939,West,Low,Completed,898.48
P005518,Home & Kitchen,153.57,Order,153.57,U00632,South,Medium,Pending,1248.78
P005435,Home & Kitchen,86.61,Subject,86.61,U00043,East,Medium,Cancelled,1781.2
P001119,Clothing,119.55,Relate,119.55,U01314,North,Low,Completed,1397.28
P006258,Sports,53.74,Four,53.74,U01350,East,High,Completed,876.39
P007242,Sports,124.55,Remain,124.55,U01889,West,Medium,Completed,784.23
P004530,Clothing,37.98,Everybody,37.98,U00188,South,Low,Completed,464.48
P000369,Electronics,63.03,Enjoy,63.03,,North,Medium,Completed,481.82
P001883,Sports,186.92,Might,186.92,U01822,South,Low,Completed,1941.1
P006998,Home & Kitchen,38.55,Create,38.55,U00349,East,Medium,Completed,1393.72
P000638,Sports,16.36,Turn,16.36,U00690,East,High,Completed,510.08
P005104,Beauty,22.51,Ball,22.51,U00734,South,Low,Cancelled,891.44
P004571,Groceries,52.37,Kid,52.37,U02573,West,Low,Completed,736.77
P001718,Groceries,78.56,Others,78.56,U00767,South,Low,Completed,1436.52
P000801,Books,11.17,Various,11.17,U01989,West,Low,Completed,90.9
P002698,Sports,45.2,Never,45.2,U02478,South,Low,Pending,1316.03
P004750,Books,147.33,Bag,147.33,U02703,East,Medium,Pending,542.54
P007059,Clothing,248.28,My,248.28,U01393,South,High,Completed,632.87
P002148,Home & Kitchen,68.72,According,68.72,U02325,East,Low,Cancelled,1550.38
P005145,Sports,115.81,White,115.81,U00236,West,Medium,Pending,197.36
P005634,Sports,31.63,Computer,31.63,U01462,East,High,Completed,917.57
P001211,Sports,44.96,Herself,44.96,U02907,North,Medium,Completed,618.51
P007310,Groceries,208.07,Fast,208.07,U00846,North,Low,Completed,536.31
P006049,Beauty,71.6,Appear,71.6,U01424,South,Low,Refunded,431.03
P002191,Clothing,87.67,Mention,87.67,U00940,North,Low,Completed,281.17
P007428,Books,91.64,Ready,91.64,U02477,North,Medium,Completed,1329.45
P004384,Home & Kitchen,94.6,Street,94.6,U00707,East,Medium,Refunded,491.9
P007851,Electronics,501.74,Ahead,501.74,U01803,North,Medium,Completed,884.07
P007409,Sports,94.43,Upon,94.43,,North,Low,Completed,882.06
P002996,Home & Kitchen,175.08,Morning,175.08,U00783,South,Low,Pending,182.11
P004591,Beauty,59.61,Culture,59.61,U00654,South,Low,Completed,444.76
P002137,Clothing,93.63,Rule,93.63,U00318,East,Low,Completed,462.94
P001201,Clothing,69.25,Perform,69.25,U02544,South,Medium,Completed,250.39
P001637,Books,29.49,Rule,29.49,U00982,East,High,Completed,1190.93
P002626,Home & Kitchen,219.86,Strong,219.86,U01483,North,Medium,Completed,1601.9
P006332,Beauty,47.57,Should,47.57,U00881,East,High,Refunded,152.76
P003727,Electronics,43.64,Drug,43.64,U01390,North,Medium,Completed,1536.9
P006633,Groceries,106.84,Human,106.84,U02332,North,High,Completed,614.67
P003384,Beauty,64.71,Send,64.71,U00436,South,High,Completed,1165.87
P003746,Clothing,37.73,Use,37.73,,East,High,Completed,2944.55
P007527,Books,57.03,Meet,57.03,U00544,South,High,Pending,1838.49
P007081,Sports,62.69,Develop,62.69,U00802,East,Medium,Completed,434.47
P001983,Clothing,73.68,Most,73.68,U00375,North,Medium,Completed,724.83
P006687,Beauty,107.97,Material,107.97,U01814,West,Medium,Completed,301.85
P006295,Sports,30.6,Above,30.6,,North,Medium,Completed,561.2
P003449,Clothing,250.39,Painting,250.39,U01373,West,Medium,Completed,809.98
P000456,Clothing,128.46,President,128.46,U01143,East,Low,Refunded,768.94
P006523,Books,68.08,Mean,68.08,U01651,South,Medium,Completed,1589.4
P006669,Groceries,46.42,Or,46.42,U01394,North,Low,Completed,502.57
P004322,Clothing,37.52,Gas,37.52,U00689,North,Medium,Completed,522.4
P002803,Sports,147.7,Beautiful,147.7,U00813,South,Low,Completed,1254.75
P000393,Sports,189.18,Different,189.18,U01504,West,Medium,Completed,1070.85
P005871,Home & Kitchen,55.81,Only,55.81,U00021,West,Low,Refunded,324.47
P001414,Sports,101.07,Its,101.07,U02636,East,Medium,Completed,1033.78
P003149,Sports,45.6,Dinner,45.6,U01983,West,Medium,Completed,678.17
P007781,Clothing,104.61,Instead,104.61,U01683,East,Medium,Cancelled,1465.26
P003621,Home & Kitchen,25.35,Mouth,25.35,U01772,North,High,Pending,2253.81
P007241,Beauty,260.58,Fill,260.58,U01753,West,High,Refunded,2150.62
P006704,Sports,27.75,Film,27.75,U01378,East,High,Completed,1560.73
P007611,Clothing,49.47,Hard,49.47,U01145,East,Low,Refunded,626.64
P002517,Books,72.4,However,72.4,U01128,West,Medium,Completed,1142.15
P002440,Clothing,116.16,Realize,116.16,U02811,East,High,Completed,1055.37
P002477,Books,57.03,New,57.03,U01407,North,Medium,Pending,1754.95
P003994,Electronics,89.54,South,89.54,U00740,West,High,Pending,1599.01
P002563,Beauty,42.62,Morning,42.62,U00933,North,Low,Completed,995.24
P001940,Beauty,168.83,Story,168.83,U01453,East,Low,Completed,968.57
P000564,Beauty,62.15,Season,62.15,U00312,East,High,Pending,1185.06
P001355,Books,26.45,Fly,26.45,U00328,South,High,Pending,381.58
P006505,Home & Kitchen,47.85,Pretty,47.85,U01457,East,Low,Pending,1139.44
P000747,Books,57.25,Fish,57.25,U01441,South,High,Refunded,994.38
P004255,Home & Kitchen,144.72,Condition,144.72,U00064,South,High,Completed,1714.5
P007682,Sports,68.38,Member,68.38,U01783,South,High,Completed,1315.11
P004979,Electronics,96.08,Actually,96.08,U00439,North,Medium,Completed,1069.4
P001561,Sports,127.04,White,127.04,U00933,West,Low,Pending,472.38
P001988,Home & Kitchen,67.53,Short,67.53,U00495,South,Low,Completed,1442.18
P006015,Books,113.45,Eye,113.45,U00621,West,Low,Completed,1521.32
P004019,Books,180.7,Admit,180.7,U00622,North,Low,Completed,1693.33
P004447,Electronics,49.88,Show,49.88,U01172,North,High,Refunded,88.29
P007400,Home & Kitchen,40.68,Design,40.68,U01725,East,High,Completed,1278.11
P005477,Clothing,186.84,Black,186.84,U01772,South,Low,Completed,745.56
P006041,Clothing,146.7,Evening,146.7,U01376,East,Low,Completed,1233.95
P005176,Clothing,30.05,Tree,30.05,U02218,South,Medium,Completed,1085.17
P007300,Home & Kitchen,140.77,Stage,140.77,U00954,West,Medium,Completed,1005.42
P000977,Sports,27.56,General,27.56,U02701,East,High,Completed,201.98
P002734,Groceries,47.53,Teach,47.53,U01505,West,Medium,Completed,391.96
P007369,Groceries,149.88,Sure,149.88,U02427,East,Medium,Completed,903.34
P004184,Beauty,121.4,Response,121.4,U00325,South,High,Completed,1402.49
P001383,Electronics,105.43,Remember,105.43,U01046,West,Medium,Pending,1237.06
P003501,Groceries,48.11,Budget,48.11,U00733,North,Medium,Completed,717.44
P000021,Home & Kitchen,123.04,Discover,123.04,U02634,West,Low,Completed,1743.61
P002213,Electronics,40.53,Indicate,40.53,U02842,South,High,Pending,487.33
P002716,Clothing,113.71,Story,113.71,U01319,West,High,Completed,1220.03
P003007,Sports,69.85,Future,69.85,U00621,South,Medium,Cancelled,567.92
P004311,Sports,103.86,Cost,103.86,U00195,East,Medium,Completed,1548.66
P004560,Electronics,44.87,Form,44.87,U00033,West,Low,Completed,475.85
P002856,Groceries,103.5,Station,103.5,U02983,West,High,Completed,475.29
P006293,Electronics,100.11,Me,100.11,U00484,West,High,Completed,857.01
P007581,Electronics,122.2,Better,122.2,U02810,East,Medium,Completed,877.5
P000546,Electronics,15.63,Throughout,15.63,U02180,West,Low,Completed,1661.94
P002629,Clothing,27.19,American,27.19,U02203,South,Medium,Completed,1059.45
P005936,Books,111.79,Appear,111.79,U00590,South,Low,Completed,244.77
P001159,Books,94.27,Adult,94.27,U00249,East,High,Pending,952.38
P002593,Books,114.87,Western,114.87,U02777,East,High,Completed,1186.06
P006835,Home & Kitchen,29.55,Public,29.55,U02899,East,Low,Completed,1304.74
P007029,Groceries,43.11,Relate,43.11,U01448,East,Low,Completed,1066.84
P006296,Clothing,252.8,Always,252.8,U02544,North,Low,Completed,748.08
P005900,Sports,14.3,Born,14.3,U01458,South,Low,Cancelled,1705.41
P007735,Sports,72.03,Shake,72.03,U02978,East,High,Cancelled,577.0
P006742,Sports,314.4,Third,314.4,U02598,West,Low,Completed,1722.26
P002852,Clothing,19.85,Character,19.85,U02778,East,Medium,Completed,1225.23
P003973,Clothing,52.48,He,52.48,U00836,West,Medium,Completed,418.32
P007669,Sports,125.0,Response,125.0,U00942,East,High,Completed,875.82
P003710,Electronics,55.09,Newspaper,55.09,U00483,South,Medium,Completed,402.18
P004106,Electronics,71.56,May,71.56,U00106,East,High,Completed,673.05
P007306,Electronics,131.28,Race,131.28,U02701,West,Low,Completed,816.85
P006013,Groceries,275.43,Sea,275.43,U02019,North,Low,Cancelled,1121.35
P006781,Clothing,37.46,Police,37.46,U00647,South,High,Pending,1049.29
P003880,Groceries,40.38,Detail,40.38,U02013,West,Low,Pending,2184.56
P002935,Beauty,84.55,Security,84.55,U02180,South,Medium,Completed,449.12
P006966,Clothing,74.18,Throughout,74.18,U01596,North,Low,Completed,1346.99
P004083,Electronics,36.22,Scientist,36.22,U01047,North,High,Completed,800.23
P006335,Books,29.27,Need,29.27,U01388,North,High,Pending,863.19
P002271,Groceries,72.0,Prepare,72.0,U00571,East,Medium,Completed,199.07
P003700,Sports,132.49,Two,132.49,U02577,South,Low,Completed,606.67
P007636,Beauty,94.83,Current,94.83,U02261,South,Medium,Completed,1118.17
P001777,Electronics,60.52,History,60.52,U02212,East,Low,Pending,1696.83
P003883,Clothing,49.43,Go,49.43,U02345,West,High,Completed,1124.31
P001536,Sports,200.43,Member,200.43,U01322,East,High,Pending,635.3
P006147,Electronics,188.51,Recent,188.51,U02472,West,Low,Completed,1165.55
P007169,Beauty,85.76,None,85.76,U02855,East,Medium,Completed,521.74
P004655,Clothing,76.68,Office,76.68,U00313,East,High,Completed,361.95
P006374,Beauty,160.5,Spend,160.5,U00616,North,Medium,Completed,1305.0
P002526,Books,154.04,Weight,154.04,U02946,East,Medium,Completed,1209.22
P001462,Clothing,111.82,Memory,111.82,U02424,South,High,Cancelled,1985.39
P000240,Books,84.51,Game,84.51,U02648,North,Medium,Pending,1436.88
P002294,Clothing,35.07,Start,35.07,U01103,North,High,Completed,3220.94
P000069,Groceries,145.19,Old,145.19,U00282,South,Medium,Completed,496.29
P002174,Groceries,99.34,Year,99.34,U01226,East,Medium,Cancelled,1151.09
P000549,Electronics,102.36,Protect,102.36,U02148,South,Low,Completed,1191.67
P004770,Beauty,65.99,Staff,65.99,U00579,East,Medium,Cancelled,1243.84
P001793,Sports,59.84,Ground,59.84,U00484,South,Medium,Completed,970.53
P004667,Sports,89.25,Listen,89.25,U00578,West,Low,Completed,367.84
P006239,Beauty,194.82,Trip,194.82,U01641,North,Medium,Completed,1115.66
P001754,Sports,57.85,Product,57.85,U00418,North,High,Completed,1222.88
P002266,Home & Kitchen,109.29,Against,109.29,U02207,West,High,Completed,1189.19
P006269,Beauty,149.45,Protect,149.45,U00153,North,High,Completed,690.78
P006157,Books,5.22,What,5.22,U00973,North,Low,Completed,1574.02
P000728,Beauty,161.55,Reflect,161.55,U00308,North,Low,Completed,1195.95
P007509,Groceries,106.23,Into,106.23,U02375,South,Low,Completed,1028.86
P003795,Beauty,42.1,Job,42.1,,South,Medium,Completed,1526.51
P001109,Electronics,44.14,Worry,44.14,U02818,West,Medium,Completed,583.57
P004205,Sports,40.63,Improve,40.63,U00249,North,High,Pending,1363.12
P005036,Home & Kitchen,16.34,Peace,16.34,U00763,South,Low,Completed,1315.26
P005017,Home & Kitchen,74.21,Interest,74.21,U00406,West,High,Completed,1073.04
P000924,Sports,192.08,In,192.08,U00437,North,Medium,Completed,1144.2
P006807,Clothing,53.29,Firm,53.29,U00541,East,Low,Pending,447.4
P004371,Electronics,70.8,Piece,70.8,U00373,East,Low,Completed,1189.57
P004990,Clothing,85.52,Office,85.52,U01482,North,Low,Completed,584.16
P007206,Electronics,115.2,Develop,115.2,U01153,North,Medium,Completed,688.26
P004907,Books,54.97,Less,54.97,U02722,North,High,Completed,482.07
P005826,Electronics,108.54,Firm,108.54,U02548,East,High,Refunded,1612.44
P007108,Books,6.99,Series,6.99,U02745,North,High,Cancelled,3579.11
P004114,Groceries,110.85,Way,110.85,U00177,East,Low,Completed,1689.41
P004367,Clothing,129.77,Strategy,129.77,U00985,West,High,Pending,494.45
P001085,Electronics,104.18,Second,104.18,U01439,South,High,Completed,2222.19
P002181,Beauty,105.29,Coach,105.29,U02793,South,Medium,Pending,647.24
P002801,Groceries,130.56,Example,130.56,U02366,West,High,Completed,516.18
P004180,Beauty,202.11,Yeah,202.11,U02062,East,High,Pending,1637.2
P002194,Groceries,58.66,Join,58.66,U02868,South,Low,Completed,294.04
P003908,Home & Kitchen,58.18,Husband,58.18,U01575,South,High,Completed,455.4
P003811,Groceries,70.15,Guy,70.15,U00166,North,Low,Completed,1839.73
P006177,Beauty,92.77,What,92.77,U02986,North,Medium,Cancelled,242.27
P001667,Home & Kitchen,45.71,While,45.71,U02902,West,High,Completed,1097.79
P006186,Home & Kitchen,43.34,Really,43.34,U02783,East,Medium,Completed,2400.78
P007079,Clothing,64.28,Produce,64.28,U00744,North,Low,Completed,788.31
P005654,Home & Kitchen,206.37,Stop,206.37,U02000,East,High,Pending,780.14
P000482,Clothing,65.64,Baby,65.64,U01830,East,Medium,Completed,564.62
P002399,Home & Kitchen,27.4,Third,27.4,U01759,South,High,Completed,1959.75
P000639,Sports,50.45,American,50.45,U01096,North,Low,Refunded,1072.16
P004055,Clothing,109.59,Industry,109.59,U01029,West,Medium,Completed,475.51
P002378,Electronics,38.63,Once,38.63,U00589,North,High,Refunded,1224.19
P001860,Books,179.27,Bill,179.27,U00213,East,Medium,Cancelled,668.32
P007034,Electronics,74.22,Quality,74.22,U01851,South,Low,Completed,609.81
P004314,Home & Kitchen,22.4,Film,22.4,U00654,South,High,Completed,669.61
P001691,Electronics,35.98,Firm,35.98,U01326,South,Low,Completed,1315.79
P001429,Clothing,71.11,Game,71.11,U02853,East,High,Completed,717.37
P007117,Home & Kitchen,98.65,Open,98.65,U00975,East,High,Completed,325.63
P001740,Books,74.64,Customer,74.64,U01390,West,Low,Cancelled,1387.81
P006020,Electronics,29.26,Industry,29.26,U02459,South,Low,Completed,2140.47
P001838,Beauty,39.61,Generation,39.61,U01304,East,High,Completed,623.09
P003537,Groceries,31.79,Would,31.79,U00050,South,Low,Completed,539.59
P001977,Clothing,99.38,Star,99.38,U00318,North,High,Completed,1752.56
P003507,Sports,33.32,Even,33.32,U01144,West,Low,Completed,782.0
P001444,Clothing,92.06,National,92.06,U01781,East,Medium,Completed,1098.93
P003638,Clothing,102.1,Way,102.1,U02151,North,Medium,Completed,747.93
P002574,Home & Kitchen,83.99,Area,83.99,U02694,North,High,Completed,1165.85
P007375,Clothing,22.23,Challenge,22.23,U02713,West,High,Completed,509.87
P002753,Books,15.58,Finally,15.58,U00044,South,Medium,Completed,1812.65
P003412,Home & Kitchen,56.09,Nice,56.09,U00937,West,High,Refunded,289.94
P004997,Beauty,100.26,Adult,100.26,U00705,North,Medium,Completed,2087.03
P002676,Groceries,72.01,Admit,72.01,U02706,North,Medium,Completed,1927.4
P004229,Books,91.96,Behind,91.96,U02252,West,Low,Completed,1574.57
P006799,Clothing,18.53,Cell,18.53,U02093,North,Low,Completed,716.48
P006397,Electronics,32.01,Describe,32.01,U01132,South,High,Completed,1731.14
P005333,Clothing,138.04,Firm,138.04,U01649,North,Low,Completed,934.13
P005707,Home & Kitchen,15.15,Positive,15.15,U02783,East,Medium,Completed,488.77
P004618,Sports,15.89,Beautiful,15.89,,South,High,Completed,1748.28
P001557,Clothing,56.21,Friend,56.21,U01155,South,High,Completed,654.96
P007687,Books,57.9,Staff,57.9,,South,High,Completed,714.8
P004751,Groceries,47.21,Property,47.21,U02044,East,Medium,Cancelled,2154.62
P003711,Beauty,250.81,Care,250.81,U01228,West,Low,Completed,529.84
P003593,Books,87.31,Market,87.31,U00162,West,High,Completed,1948.13
P006484,Beauty,185.39,Suddenly,185.39,U02312,East,High,Completed,493.23
P003901,Books,49.5,Industry,49.5,U02498,North,High,Completed,716.84
P003206,Beauty,108.28,Someone,108.28,U01673,East,High,Completed,1882.16
P001608,Electronics,78.98,Husband,78.98,U02321,West,Medium,Completed,3227.23
P000405,Books,60.88,Still,60.88,U02945,West,High,Completed,674.48
P006251,Sports,123.14,Guess,123.14,U00291,North,High,Pending,1407.0
P004678,Clothing,30.3,Economic,30.3,,East,Low,Completed,908.18
P007197,Clothing,80.23,Accept,80.23,U01426,East,High,Completed,688.55
P006874,Home & Kitchen,102.7,Result,102.7,,South,High,Completed,537.14
P007248,Books,82.27,Partner,82.27,U02382,South,Medium,Completed,775.0
P006958,Books,57.28,Amount,57.28,U02407,South,Medium,Pending,444.08
P001319,Electronics,32.37,East,32.37,U00268,West,Low,Completed,944.3
P006777,Electronics,76.2,Body,76.2,U01060,West,Medium,Completed,304.05
P004071,Electronics,40.46,Rate,40.46,U02299,North,Medium,Completed,431.8
P005369,Beauty,45.77,Event,45.77,U01464,North,Medium,Completed,1339.75
P005897,Sports,121.73,Yard,121.73,U02785,West,Low,Completed,1542.58
P000256,Clothing,146.87,Bar,146.87,U01700,North,Medium,Completed,1314.44
P004939,Beauty,36.57,Energy,36.57,U00379,West,High,Pending,695.27
P007364,Beauty,64.3,Morning,64.3,U02684,South,High,Completed,899.61
