item_id,order_id,product_id,quantity,unit_price,discount_percent
3850,1304,308,1,26430.89,16.11
3851,1304,98,1,51717.33,25.48
3852,1305,519,5,33090.32,23.94
3853,1305,189,6,46990.99,65.9
3854,1306,400,6,45604.02,28.81
3855,1306,339,1,19728.75,93.93
3856,1306,464,-2,57885.72,23.55
3857,1306,373,4,40628.77,3.95
3858,1306,200,5,23259.98,5.69
3859,1307,386,1,26008.11,19.57
3860,1308,270,6,12060.89,18.49
3861,1308,349,1,58464.01,21.92
3862,1308,77,1,11213.91,21.03
3863,1308,38,1,14803.44,19.02
3864,1308,394,3,20049.99,22.67
3865,1309,324,6,36848.71,21.43
3866,1309,36,2,32823.28,23.81
3867,1310,527,5,45775.35,2.75
3868,1311,472,1,44698.67,6.13
3869,1312,27,1,20088.27,15.17
3870,1312,251,3,16392.51,14.64
3871,1312,424,1,10509.78,21.42
3872,1312,524,4,51235.33,55.91
3873,1313,75,6,3383.82,51.25
3874,1313,78,3,2894.76,14.07
3875,1314,338,2,7379.6,0.99
3876,1314,385,5,28404.19,17.95
3877,1314,525,6,53454.03,15.95
3878,1314,268,4,41536.0,0.74
3879,1315,135,6,8062.57,3.4
3880,1316,316,2,52132.9,9.44
3881,1317,95,1,1555.93,38.11
3882,1317,82,2,10131.12,55.32
3883,1317,546,5,34530.21,93.42
3884,1317,326,1,49553.01,19.76
3885,1317,171,2,3959.69,63.72
3886,1318,200,1,26982.08,2.99
3887,1318,19,5,33645.51,24.98
3888,1319,6,4,5033.68,24.48
3889,1319,77,1,29770.33,4.7
3890,1319,284,6,21931.24,17.14
3891,1320,8,2,21808.95,40.22
3892,1320,445,2,19594.97,31.23
3893,1320,210,5,56307.85,1.06
3894,1320,360,3,48627.14,3.01
3895,1320,235,2,1856.16,20.3
3896,1321,154,1,12172.03,20.41
3897,1321,301,4,14266.43,79.54
3898,1321,1,2,31096.94,14.42
3899,1321,490,2,6160.63,50.44
3900,1321,317,-6,47744.93,39.18
3901,1322,500,6,31218.95,8.04
3902,1322,370,-3,49838.94,57.75
3903,1322,45,6,22273.09,15.33
3904,1322,95,6,57040.77,74.29
3905,1323,61,5,38771.73,4.21
3906,1323,101,-2,22580.61,60.0
3907,1324,8,3,58145.24,98.31
3908,1324,416,5,23453.99,14.19
3909,1324,17,3,16905.77,39.15
3910,1324,115,2,40451.0,18.82
3911,1324,499,3,44028.78,10.37
3912,1325,512,3,56747.47,2.41
3913,1325,169,1,23068.87,6.82
3914,1325,11,4,17791.72,78.52
3915,1325,146,6,51643.4,20.59
3916,1325,4,5,56265.96,6.44
3917,1326,373,1,57660.43,62.81
3918,1326,378,1,43162.06,47.05
3919,1326,364,3,55051.63,44.91
3920,1327,261,4,2377.46,0.74
3921,1327,209,5,15738.14,52.15
3922,1328,441,1,11966.82,29.56
3923,1328,305,4,25730.73,36.3
3924,1328,453,3,54953.97,2.41
3925,1329,96,2,32804.78,10.39
3926,1329,461,1,16027.62,38.84
3927,1329,432,4,21124.62,16.63
3928,1330,117,5,37144.38,0.79
3929,1330,457,5,35144.06,29.27
3930,1330,193,4,8283.42,84.07
3931,1330,210,4,16738.81,28.27
3932,1330,217,4,27865.83,11.47
3933,1331,49,1,4757.73,26.57
3934,1331,268,3,59053.57,17.41
3935,1331,362,2,52978.94,17.37
3936,1332,527,-1,31305.93,22.94
3937,1332,443,1,31769.89,9.67
3938,1333,145,2,40387.47,22.84
3939,1333,12,3,7157.46,3.67
3940,1333,253,5,31792.89,5.57
3941,1334,44,-2,26040.52,1.5
3942,1334,347,6,48730.14,90.13
3943,1335,20,6,47525.69,20.88
3944,1335,108,1,38836.77,9.85
3945,1335,442,4,34760.51,35.4
3946,1336,301,1,35506.75,3.49
3947,1336,314,3,27330.41,6.22
3948,1336,357,6,7075.13,19.01
3949,1336,285,6,24847.79,9.43
3950,1337,168,2,28604.47,26.45
3951,1337,387,2,2669.13,19.04
3952,1337,185,1,59298.73,40.55
3953,1337,419,3,58540.84,7.97
3954,1338,316,1,23890.83,6.92
3955,1338,196,5,26693.07,16.42
3956,1339,35,4,9692.53,86.57
3957,1339,363,4,26542.05,6.45
3958,1339,89,2,4136.21,15.77
3959,1339,106,3,4596.75,67.4
3960,1340,448,6,24901.86,74.04
3961,1341,473,1,15394.77,26.57
3962,1341,391,2,18790.95,96.42
3963,1341,175,3,25111.79,90.27
3964,1342,66,4,19676.27,40.24
3965,1342,101,4,1228.15,19.41
3966,1343,275,3,22017.91,29.86
3967,1343,229,1,54128.22,52.95
3968,1343,200,1,47552.97,6.85
3969,1343,47,6,45088.23,8.44
3970,1343,128,4,11156.54,5.11
3971,1344,479,2,22714.24,24.35
3972,1345,223,3,41403.89,5.7
3973,1345,445,2,35409.4,74.44
3974,1345,207,1,504.64,77.62
3975,1345,81,6,44332.29,11.19
3976,1346,412,3,15378.8,47.73
3977,1347,417,6,41949.28,24.29
3978,1347,99,5,4604.04,20.75
3979,1347,209,5,41333.67,1.03
3980,1347,240,2,23911.76,5.14
3981,1347,487,2,18723.42,14.21
3982,1348,466,4,59646.48,12.41
3983,1348,414,6,31892.17,33.85
3984,1348,14,1,5375.76,2.24
3985,1348,159,5,14676.48,6.64
3986,1348,524,6,54351.87,28.25
3987,1349,159,2,38810.25,8.22
3988,1350,357,5,9003.82,23.29
3989,1350,256,1,37977.13,12.43
3990,1350,325,6,25965.72,24.94
3991,1350,251,2,3213.95,14.95
3992,1350,432,1,34602.62,3.74
3993,1351,284,6,50940.82,29.86
3994,1352,302,2,33754.29,3.84
3995,1352,449,5,30277.07,6.42
3996,1352,108,4,58512.12,2.11
3997,1353,134,4,1617.5,22.74
3998,1353,463,5,41226.4,21.18
3999,1354,51,3,24831.79,19.33
4000,1354,437,4,42531.06,14.27
4001,1354,369,3,5228.8,8.17
4002,1354,486,2,27227.91,26.68
4003,1355,142,5,4515.26,27.86
4004,1355,284,5,11591.9,54.13
4005,1355,348,5,11487.53,29.68
4006,1356,289,2,19531.22,83.26
4007,1357,509,4,10466.19,95.96
4008,1357,64,5,4390.3,10.84
4009,1357,160,1,26345.69,22.92
4010,1357,124,5,13445.33,29.79
4011,1358,312,2,5492.62,61.09
4012,1359,10,1,46624.26,82.55
4013,1359,525,4,284.56,21.76
4014,1359,385,5,47463.1,7.05
4015,1359,327,5,10071.43,11.01
4016,1359,124,3,54116.56,94.05
4017,1360,460,4,22743.8,16.66
4018,1360,374,1,40011.74,22.63
4019,1360,328,3,52299.77,31.45
4020,1361,536,1,24343.13,22.39
4021,1361,291,4,24540.41,20.22
4022,1362,352,2,26486.26,24.14
4023,1363,301,6,36089.48,2.74
4024,1363,299,1,13885.58,26.36
4025,1364,463,3,47140.06,19.05
4026,1364,337,2,22426.04,52.49
4027,1364,470,2,18686.71,28.58
4028,1364,341,5,43583.49,23.44
4029,1365,527,4,31099.95,10.8
4030,1366,198,4,56266.86,7.8
4031,1367,142,6,54478.67,26.0
4032,1368,58,5,17544.06,93.95
4033,1368,169,6,47485.71,84.99
4034,1368,162,3,26427.62,0.92
4035,1368,214,1,20624.04,85.19
4036,1368,23,5,56318.35,64.06
4037,1369,357,4,38876.32,96.49
4038,1369,458,1,14244.98,14.5
4039,1369,540,4,36411.74,19.69
4040,1369,203,6,7804.33,8.14
4041,1370,393,5,18885.1,17.48
4042,1370,491,1,1903.46,10.03
4043,1370,224,-6,9877.9,26.5
4044,1370,480,3,12282.32,15.85
4045,1370,82,4,26867.62,28.68
4046,1371,398,4,32799.49,15.19
4047,1371,397,5,52309.64,14.37
4048,1372,238,5,19480.77,72.48
4049,1372,81,5,3271.03,29.1
4050,1372,305,4,27536.69,10.87
4051,1372,126,3,9118.64,1.91
4052,1373,343,3,27436.8,26.16
4053,1373,259,2,55901.56,0.73
4054,1373,472,4,58896.75,0.93
4055,1373,168,3,56983.48,3.45
4056,1373,487,1,38839.06,14.41
4057,1374,481,-3,11564.23,18.72
4058,1375,178,6,46414.54,24.43
4059,1375,331,1,28804.2,15.56
4060,1375,404,2,43894.0,25.53
4061,1375,463,4,54131.99,22.97
4062,1375,490,4,32095.0,93.85
4063,1376,420,3,36936.83,0.82
4064,1376,133,3,22039.42,17.01
4065,1377,32,3,57332.05,25.67
4066,1377,321,5,17307.12,65.28
4067,1377,231,4,54312.75,25.44
4068,1377,404,6,31909.13,25.47
4069,1378,168,1,51523.68,28.88
4070,1378,546,3,25636.35,1.18
4071,1378,10,1,52605.62,78.56
4072,1378,25,3,18097.95,26.77
4073,1378,167,1,38272.13,68.95
4074,1379,474,5,50751.8,5.24
4075,1379,434,4,43720.98,22.28
4076,1380,248,2,26209.78,9.32
4077,1380,232,-2,33129.51,32.05
4078,1381,388,5,54844.61,1.59
4079,1381,86,4,932.0,30.69
4080,1381,425,6,52702.16,7.37
4081,1381,180,2,22179.25,25.56
4082,1382,379,6,49110.6,6.61
4083,1382,371,5,58731.47,5.21
4084,1382,289,3,3202.8,28.3
4085,1382,440,5,42351.11,18.05
4086,1383,216,3,38473.31,10.29
4087,1383,342,6,25843.6,15.99
4088,1383,218,4,38826.51,29.69
4089,1384,255,5,42725.16,25.4
4090,1385,264,4,37144.42,22.06
4091,1385,45,1,52628.55,4.16
4092,1386,54,3,21144.15,40.15
4093,1386,355,1,38716.44,62.42
4094,1386,323,6,35552.99,43.96
4095,1387,245,1,16445.01,96.59
4096,1387,2,5,16360.77,3.83
4097,1387,238,1,15325.1,58.45
4098,1388,216,5,55499.54,16.81
4099,1388,111,-2,51133.14,17.45
4100,1389,246,3,45837.86,18.62
4101,1390,163,6,42568.93,28.18
4102,1390,398,6,49155.51,9.05
4103,1390,146,4,47819.81,13.28
4104,1390,26,6,59053.93,24.29
4105,1390,339,5,12530.5,68.2
4106,1391,517,5,26750.7,27.63
4107,1392,16,2,31154.09,85.39
4108,1392,349,5,25986.67,64.34
4109,1392,494,6,24312.31,20.75
4110,1392,185,1,45245.72,41.96
4111,1392,522,6,44811.57,0.11
4112,1393,161,1,48453.27,10.7
4113,1393,459,4,3301.93,26.12
4114,1394,36,3,39814.36,25.21
4115,1394,498,5,53211.47,6.24
4116,1395,409,3,15158.6,5.7
4117,1396,43,3,15398.48,8.07
4118,1396,153,6,38163.51,2.42
4119,1397,1,2,29349.01,68.11
4120,1397,124,6,23747.63,7.58
4121,1397,70,2,5045.0,29.46
4122,1397,186,4,16547.75,2.92
4123,1397,60,6,20859.41,12.61
4124,1398,26,1,54075.26,5.78
4125,1398,254,-6,44216.98,86.58
4126,1399,183,3,34167.54,83.91
4127,1399,93,4,48459.58,37.76
4128,1400,216,1,8987.2,7.05
4129,1400,39,4,12814.36,9.02
4130,1400,387,6,16918.27,38.08
4131,1401,63,4,31748.97,4.94
4132,1401,441,3,7160.91,16.09
4133,1401,466,-5,39676.1,24.3
4134,1401,243,5,43612.26,13.68
4135,1402,401,6,25770.85,62.98
4136,1402,278,4,27046.66,22.53
4137,1402,477,6,37743.07,9.61
4138,1403,287,6,29036.65,71.62
4139,1403,501,4,13111.02,0.45
4140,1403,86,3,11696.43,0.74
4141,1403,22,5,10528.43,25.46
4142,1403,223,-1,23619.7,10.49
4143,1404,458,6,26106.56,71.14
4144,1404,356,4,8456.15,47.11
4145,1404,208,2,38115.86,84.27
4146,1405,520,4,10599.18,22.51
4147,1405,168,2,32690.56,23.48
4148,1405,92,6,33248.05,24.41
4149,1406,549,6,25811.38,3.22
4150,1407,515,3,13976.76,31.86
4151,1407,22,4,7699.54,44.52
4152,1407,310,6,6431.61,27.0
4153,1408,426,2,9219.24,6.06
4154,1408,440,6,4454.22,0.2
4155,1408,239,4,31606.18,12.58
4156,1408,377,6,6140.91,7.06
4157,1409,319,3,20633.25,44.43
4158,1409,438,4,50092.43,14.74
4159,1409,344,4,13343.91,11.22
4160,1409,197,4,23206.2,16.11
4161,1409,478,6,39429.57,0.9
4162,1410,18,6,38800.94,64.41
4163,1410,362,1,56764.28,18.94
4164,1410,64,2,3571.48,91.09
4165,1411,345,1,21747.74,18.26
4166,1411,429,6,41115.03,6.9
4167,1412,299,4,44133.11,9.63
4168,1412,94,6,23916.56,23.75
4169,1412,403,-2,55814.35,10.54
4170,1412,129,1,13006.38,8.22
4171,1412,18,5,15055.75,1.84
4172,1413,511,2,42106.79,42.44
4173,1413,454,4,48064.19,8.71
4174,1413,255,1,17234.37,60.27
4175,1413,292,2,31743.23,15.67
4176,1413,499,1,56997.23,84.85
4177,1414,431,6,42602.46,31.22
4178,1415,539,2,54356.17,86.16
4179,1415,159,2,5861.01,28.53
4180,1415,387,5,23661.61,7.98
4181,1416,107,3,28109.92,18.21
4182,1416,453,2,50703.74,23.95
4183,1416,259,1,10760.94,2.16
4184,1417,254,3,8700.61,9.83
4185,1418,30,3,26433.3,21.28
4186,1418,335,1,25228.46,15.53
4187,1418,8,1,40022.75,45.61
4188,1418,24,1,46404.2,60.66
4189,1419,181,3,48228.08,3.56
4190,1419,131,1,52809.49,9.28
4191,1419,263,4,49800.37,10.66
4192,1419,372,3,38719.31,3.28
4193,1419,130,6,40447.61,6.67
4194,1420,174,5,39171.26,9.4
4195,1421,289,2,4501.81,29.39
4196,1421,9,6,19369.24,29.87
4197,1421,102,2,36134.3,2.88
4198,1422,289,1,219.3,79.33
4199,1422,278,5,9682.45,1.34
4200,1422,500,4,5903.88,11.67
4201,1422,259,5,2072.9,7.35
4202,1423,258,6,27214.67,1.43
4203,1423,330,2,52726.33,17.84
4204,1423,130,4,901.37,57.96
4205,1423,426,1,7295.45,16.55
4206,1424,8,6,127.68,13.68
4207,1425,407,6,9699.13,25.41
4208,1425,537,2,45369.98,45.43
4209,1426,65,4,10286.31,87.31
4210,1427,479,3,20968.98,2.03
4211,1427,388,5,3664.6,77.86
4212,1427,401,2,8132.05,24.95
4213,1427,172,6,50948.15,19.87
4214,1427,116,4,32322.47,9.19
4215,1428,400,5,53749.63,14.62
4216,1428,206,6,19495.91,1.59
4217,1429,236,3,31515.96,84.52
4218,1429,246,2,39002.59,65.48
4219,1430,100,3,33349.75,1.86
4220,1430,446,6,24621.92,58.52
4221,1430,84,6,58844.36,25.75
4222,1430,28,5,25772.9,18.82
4223,1430,359,2,11307.43,27.49
4224,1431,99,1,36996.95,62.63
4225,1431,282,5,47013.8,73.87
4226,1431,337,3,2671.31,86.87
4227,1431,270,4,54687.82,11.93
4228,1431,83,6,1424.91,19.7
4229,1432,58,5,1447.99,0.62
4230,1433,510,3,39489.99,9.91
4231,1433,293,6,52407.28,0.73
4232,1433,216,6,25518.41,0.4
4233,1433,330,1,39233.38,78.04
4234,1433,458,4,16464.59,62.07
4235,1434,496,2,20762.73,1.19
4236,1434,39,6,8424.93,23.43
4237,1434,5,1,21636.42,20.67
4238,1435,295,4,27538.91,89.79
4239,1435,546,1,31932.4,13.2
4240,1436,31,2,27666.2,20.25
4241,1436,97,-5,15922.98,1.37
4242,1436,59,2,1023.06,16.91
4243,1436,38,3,12966.43,12.98
4244,1436,428,5,45079.31,25.47
4245,1437,353,3,30584.5,28.22
4246,1437,461,5,43510.6,11.54
4247,1437,369,5,10151.45,26.24
4248,1437,366,5,13527.43,17.58
4249,1438,268,3,14396.26,15.29
4250,1438,415,2,38162.54,8.58
4251,1438,272,-4,49113.75,9.34
4252,1439,337,6,12799.29,4.04
4253,1440,343,5,7325.5,13.23
4254,1440,109,3,20960.53,4.91
4255,1440,68,5,6281.23,88.45
4256,1440,536,6,4685.76,13.81
4257,1440,107,4,4950.73,10.79
4258,1441,453,4,15914.17,0.08
4259,1441,472,5,36256.53,29.84
4260,1441,302,2,34449.17,25.29
4261,1441,199,5,38188.34,11.71
4262,1442,547,4,5531.82,19.96
4263,1442,218,4,58058.13,67.39
4264,1442,518,5,4969.54,19.03
4265,1442,428,2,54320.76,16.93
4266,1442,84,1,1759.11,66.33
4267,1443,430,3,50769.13,13.99
4268,1443,21,6,31938.32,27.79
4269,1444,377,5,5734.91,51.59
4270,1444,453,2,31153.9,6.29
4271,1444,434,5,14581.99,9.21
4272,1444,329,2,45918.92,9.83
4273,1444,384,6,10668.82,51.63
4274,1445,296,3,4745.89,38.32
4275,1445,356,2,27967.25,9.99
4276,1446,129,2,42079.96,9.96
4277,1446,527,3,57413.7,74.36
4278,1446,422,1,272.42,14.54
4279,1447,304,2,40815.44,64.96
4280,1447,281,6,57611.23,36.66
4281,1448,76,5,39871.78,24.35
4282,1448,414,3,21663.2,2.64
4283,1448,184,6,43678.96,25.63
4284,1449,487,2,40146.12,10.98
4285,1450,320,2,38046.68,24.66
4286,1450,549,2,39342.77,16.85
4287,1450,373,1,55663.28,24.08
4288,1451,47,1,59605.41,0.13
4289,1451,416,3,54773.16,36.38
4290,1452,202,1,2242.07,56.24
4291,1452,275,6,20134.67,12.06
4292,1453,380,2,46696.85,79.02
4293,1453,65,5,2723.35,35.96
4294,1453,539,6,49554.33,27.22
4295,1453,158,1,58418.22,12.18
4296,1453,267,-4,40460.39,25.19
4297,1454,27,-3,24801.22,10.41
4298,1454,106,3,45943.21,22.43
4299,1454,466,6,32140.95,59.07
4300,1455,168,2,2623.64,6.13
4301,1455,207,2,34491.81,24.8
4302,1456,481,3,45730.27,2.73
4303,1456,104,3,8904.4,83.63
4304,1456,253,5,8101.23,15.77
4305,1456,391,4,54979.19,8.09
4306,1456,248,6,38197.33,8.94
4307,1457,268,2,1439.32,13.15
4308,1457,160,6,1731.04,44.76
4309,1458,176,1,50186.89,21.42
4310,1458,165,2,45560.06,29.2
4311,1458,272,1,29133.16,17.65
4312,1458,242,6,16560.31,24.0
4313,1458,341,3,46080.66,26.95
4314,1459,466,1,308.22,64.19
4315,1459,470,1,23587.46,7.12
4316,1459,372,1,56910.02,21.64
4317,1459,221,3,50386.9,6.89
4318,1459,385,6,46865.07,17.63
4319,1460,329,4,43604.3,30.07
4320,1460,482,5,16833.86,16.0
4321,1460,462,2,56773.98,5.9
4322,1461,202,5,19593.35,6.52
4323,1462,29,1,41277.6,8.98
4324,1462,395,2,55474.08,98.73
4325,1462,149,3,23333.44,15.67
4326,1462,497,6,34559.39,87.45
4327,1462,299,6,16844.56,20.82
4328,1463,194,3,51558.16,24.37
4329,1463,202,2,31385.04,28.3
4330,1463,471,3,4873.22,27.79
4331,1463,286,1,45770.43,22.34
4332,1463,116,3,21748.37,50.88
4333,1464,354,2,44489.36,0.42
4334,1464,489,-4,25340.11,16.73
4335,1465,311,3,37843.38,74.32
4336,1465,516,1,15051.79,64.63
4337,1465,306,3,38317.7,13.64
4338,1465,404,2,56329.01,0.02
4339,1465,468,2,7898.24,24.09
4340,1466,106,3,24687.73,29.35
4341,1466,114,2,24548.61,19.35
4342,1466,64,1,56022.34,28.49
4343,1467,412,1,25515.32,84.14
4344,1467,310,3,58706.93,43.02
4345,1467,496,3,43976.95,40.8
4346,1468,303,2,3613.58,26.84
4347,1469,490,3,50528.61,79.49
4348,1469,73,1,20175.44,12.34
4349,1470,31,2,56896.85,5.59
4350,1470,374,3,51608.59,17.59
4351,1471,449,4,37601.53,28.18
4352,1471,475,5,56194.45,46.67
4353,1471,64,6,27666.16,3.98
4354,1472,38,1,59972.6,15.71
4355,1473,381,4,17908.93,11.25
4356,1474,494,3,49614.9,23.38
4357,1474,315,1,41948.06,21.96
4358,1474,21,3,10462.0,56.84
4359,1474,27,-2,57461.3,88.82
4360,1474,287,1,3633.88,84.74
4361,1475,77,3,659.04,72.79
4362,1475,30,5,19058.19,1.54
4363,1476,456,1,13753.86,9.96
4364,1476,367,1,7314.39,27.94
4365,1476,119,4,9449.29,23.03
4366,1476,274,4,57880.43,7.93
4367,1477,179,2,37018.58,3.58
4368,1477,483,1,25369.51,63.18
4369,1477,99,6,11287.82,21.55
4370,1477,263,6,12084.09,5.61
4371,1478,450,2,2007.29,9.19
4372,1479,308,5,43180.71,60.97
4373,1479,21,6,19124.3,24.38
4374,1480,40,1,35487.78,77.3
4375,1480,102,3,1641.84,20.49
4376,1480,16,1,43159.07,28.24
4377,1480,244,1,35275.16,25.36
4378,1481,529,4,18423.64,71.0
4379,1481,534,3,48051.27,19.17
4380,1482,46,4,10505.32,93.68
4381,1482,153,4,51268.54,26.83
4382,1482,415,5,5072.35,95.22
4383,1483,139,2,11422.64,14.78
4384,1483,480,4,14091.41,45.88
4385,1484,12,-4,41500.83,96.06
4386,1485,229,6,59602.58,5.35
4387,1485,368,5,15011.94,2.52
4388,1485,86,6,9922.14,82.63
4389,1485,225,2,58032.97,20.38
4390,1485,196,4,52444.71,68.2
4391,1486,434,5,40437.15,22.27
4392,1486,114,2,40329.4,11.73
4393,1486,90,4,24778.14,12.52
4394,1486,21,2,35034.58,10.39
4395,1487,401,1,20488.07,64.56
4396,1487,415,6,49905.55,60.84
4397,1487,506,5,25023.76,10.82
4398,1487,439,6,45721.83,10.54
4399,1488,442,1,44953.63,25.33
4400,1488,303,3,4043.36,1.29
4401,1488,320,2,45120.33,29.06
4402,1489,409,1,54016.92,16.1
4403,1489,95,4,15885.29,13.39
4404,1489,121,1,16817.09,20.87
4405,1489,517,1,26183.66,2.33
4406,1490,286,2,20405.54,22.13
4407,1491,341,4,56385.31,26.79
4408,1492,330,2,3627.38,8.73
4409,1492,54,4,21668.1,95.15
4410,1492,254,2,19566.95,31.55
4411,1492,404,3,58860.65,6.06
4412,1492,37,2,31135.41,45.82
4413,1493,27,2,5430.95,0.31
4414,1494,6,2,15499.26,76.84
4415,1494,515,1,36909.62,10.42
4416,1495,548,1,29971.09,31.24
4417,1495,363,5,13480.76,22.35
4418,1495,117,6,23980.86,95.86
4419,1495,411,2,10217.22,25.2
4420,1495,409,4,6368.82,78.05
4421,1496,174,6,44765.4,64.97
4422,1497,365,6,19092.12,24.25
4423,1497,340,3,37523.2,25.49
4424,1497,146,6,58755.9,87.68
4425,1497,94,1,10655.9,16.69
4426,1498,87,2,50848.75,23.05
4427,1498,312,2,38681.91,96.92
4428,1498,311,1,26357.56,73.82
4429,1498,262,5,23601.5,52.86
4430,1499,262,6,880.41,59.36
4431,1499,185,6,56216.33,84.69
4432,1500,410,1,53859.7,75.55
4433,1500,81,4,44135.42,27.94
4434,1500,325,4,1281.93,12.82
4435,1501,518,6,18694.97,25.43
4436,1501,457,3,45352.11,81.8
4437,1501,515,3,55001.41,9.02
4438,1502,345,5,11698.95,5.95
4439,1502,19,3,56913.48,75.55
4440,1502,239,5,15523.64,11.74
4441,1503,141,5,47639.98,5.5
4442,1504,229,-4,53532.54,3.13
4443,1504,79,1,42357.35,15.49
4444,1504,353,1,3820.68,19.12
4445,1504,207,2,14401.0,24.28
4446,1504,23,1,31716.03,19.37
4447,1505,356,5,46746.5,3.24
4448,1505,280,6,54380.0,88.35
4449,1505,90,1,54901.25,84.42
4450,1506,205,5,40431.7,24.08
4451,1507,521,-3,46660.35,74.99
4452,1507,439,4,51032.66,24.55
4453,1507,458,6,13274.78,6.27
4454,1507,341,4,10927.74,28.08
4455,1508,96,2,26260.49,19.24
4456,1508,445,5,47700.74,28.82
4457,1508,230,3,25052.87,2.26
4458,1509,166,2,23270.72,91.24
4459,1509,461,1,40214.96,17.86
4460,1509,371,-3,43569.32,72.84
4461,1509,508,2,40628.51,27.15
4462,1509,486,6,36070.56,24.87
4463,1510,533,4,15716.39,29.77
4464,1510,256,4,17058.89,19.33
4465,1510,486,3,489.91,64.75
4466,1510,490,2,21429.05,23.15
4467,1511,186,4,10806.86,25.18
4468,1511,229,6,931.17,17.52
4469,1511,386,5,58225.67,44.89
4470,1512,367,6,10954.06,57.84
4471,1512,338,4,15496.65,86.56
4472,1512,243,3,42551.36,66.16
4473,1512,409,6,769.17,21.86
4474,1512,306,4,41504.91,25.04
4475,1513,280,2,19936.57,25.98
4476,1514,462,3,38951.41,2.47
4477,1514,65,5,39768.96,7.2
4478,1514,362,3,52383.69,28.03
4479,1514,531,2,59727.87,88.76
4480,1514,239,1,25516.25,21.08
4481,1515,48,6,10016.91,13.96
4482,1515,463,1,33037.26,78.2
4483,1515,411,5,53365.76,88.32
4484,1515,205,2,29378.43,47.37
4485,1515,262,1,31699.68,1.89
4486,1516,221,1,50624.44,41.54
4487,1517,435,2,40492.36,72.44
4488,1518,442,5,18790.02,18.88
4489,1518,492,2,29692.71,26.69
4490,1518,403,5,2640.67,3.08
4491,1518,177,4,16133.44,10.78
4492,1518,78,5,27420.64,17.25
4493,1519,155,1,11427.57,6.68
4494,1519,515,4,20532.98,28.6
4495,1519,57,1,20817.11,99.19
4496,1520,68,5,26732.48,29.04
4497,1520,116,4,26143.61,12.82
4498,1521,203,3,33256.85,88.97
4499,1521,120,2,59264.39,28.83
4500,1521,215,2,55103.66,29.0
4501,1521,100,6,6103.92,29.99
4502,1521,401,4,46179.05,8.77
4503,1522,367,1,28857.32,53.29
4504,1522,460,6,33156.33,6.7
4505,1522,483,3,13062.55,38.84
4506,1522,44,2,52499.96,15.47
4507,1522,239,2,26071.5,25.55
4508,1523,320,1,24287.94,22.55
4509,1523,317,4,45705.33,19.01
4510,1523,520,4,47080.03,86.75
4511,1524,302,5,16054.74,21.25
4512,1524,151,6,25908.91,16.24
4513,1524,144,2,34783.68,48.01
4514,1524,79,1,55870.0,15.1
4515,1524,92,5,11598.98,29.16
4516,1525,108,3,46882.25,20.33
4517,1526,358,4,33572.79,21.69
4518,1526,306,4,57006.24,72.74
4519,1526,502,-1,58348.0,20.91
4520,1527,534,1,54173.55,24.02
4521,1527,18,1,29666.67,10.24
4522,1527,82,1,59146.58,33.24
4523,1527,206,6,38832.81,8.2
4524,1528,111,2,4039.25,9.51
4525,1528,389,6,1182.32,11.06
4526,1528,49,5,38105.29,0.75
4527,1528,69,5,53402.23,12.62
4528,1529,14,6,37481.66,60.85
4529,1529,110,3,58984.52,26.85
4530,1529,85,4,3623.4,12.42
4531,1529,349,1,20152.66,29.53
4532,1529,222,1,10826.11,28.96
4533,1530,316,3,29777.79,27.63
4534,1530,18,6,21441.01,20.49
4535,1531,216,6,45427.47,23.45
4536,1531,167,1,38447.7,19.9
4537,1531,290,1,14143.31,17.37
4538,1531,33,6,46173.24,20.62
4539,1531,341,5,59040.03,98.23
4540,1532,517,6,41732.87,26.04
4541,1532,388,-5,59797.41,19.81
4542,1532,544,5,19661.08,16.19
4543,1533,496,5,57637.51,47.83
4544,1533,527,2,12448.4,5.17
4545,1533,205,5,24629.89,9.18
4546,1534,211,3,56846.8,18.89
4547,1534,64,1,21009.59,27.73
4548,1534,468,1,44643.07,7.28
4549,1535,77,1,30930.86,72.82
4550,1535,507,1,46280.48,20.46
4551,1535,35,6,55521.96,72.51
4552,1535,3,3,10008.27,24.9
4553,1536,395,1,6157.59,96.09
4554,1536,150,6,58652.49,1.84
4555,1536,331,1,39714.25,14.56
4556,1536,370,3,48397.93,9.62
4557,1536,442,3,14127.46,70.34
4558,1537,416,2,49086.53,21.43
4559,1537,352,3,55020.42,1.81
4560,1537,139,1,42605.51,69.6
4561,1537,422,1,34824.25,98.17
4562,1537,79,6,39067.26,5.6
4563,1538,197,3,16964.9,5.26
4564,1538,398,-5,29251.31,19.29
4565,1538,518,3,30795.08,21.91
4566,1538,315,-6,43834.18,61.48
4567,1538,102,6,9792.46,13.08
4568,1539,407,3,29561.0,70.01
4569,1539,157,4,17272.49,28.6
4570,1540,82,5,50254.25,11.19
4571,1540,359,3,18787.96,97.47
4572,1540,472,3,25508.13,31.74
4573,1541,99,2,18398.58,52.45
4574,1541,496,6,34034.82,16.21
4575,1542,78,2,46518.48,7.32
4576,1542,470,3,18810.86,49.06
4577,1543,251,1,57532.44,4.12
4578,1544,233,1,16909.59,1.57
4579,1544,63,1,4048.1,24.99
4580,1544,224,2,14975.21,15.07
4581,1545,381,3,37068.27,26.75
4582,1546,25,6,28036.13,19.52
4583,1546,130,5,57971.2,20.87
